timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
605,12,726,0.487534625364,0.999999997613,0.687350833682,7,4,1,0,4.73553719008,6,0,0,0,0,0,1,1400,1400,1400,1,0,0,0,0,0,0,0,0.0333357221253,0.0337227325588,0.866061668196,0.0333339046176,0.0335459725021,0.416027336861,0.0617614638448,0.034435261708,0.0206611570248,0.625,0.375,0.275428571429,0.0333333333333,0.5,-0.225595238095,-0.433333333333,-0.0666666666667,0.6,-0.4,0.1,0.4,6.59441345974978
669,8,561,0.50727272635,0.999999997207,0.634078210519,21,17,9,0,4.91443850267,10,0,0,0,1,0,0,6100,617900,227150,0,0,0,0,0,0,1,1,0.493446266387,0.0200410820117,0.445806267896,0.0204020201081,0.0203043635972,0.429076704545,0.184401830808,0.0463458110517,0.00713012477718,0.866666666667,0.133333333333,0.363991841492,0.0333333333333,0.8,-0.153125,-0.3125,-0.05,0.4375,0.1875,0.0625,0.1875,7.00306545878646
47,11,133,0.732824421887,0.999999986486,0.932432419832,3,3,0,0,4.11278195489,5,0,0,0,0,0,0,37000,37000,37000,0,0,0,0,0,1,0,1,0.0442656426702,0.0400287109066,0.239836086023,0.635807760978,0.0400617994228,0.510117845118,-0.100723905724,0.0225563909774,0.0676691729323,0.25,0.75,0.378787878788,0.136363636364,0.5,-0.30524691358,-0.6,-0.1,0.443939393939,-0.0151515151515,0.0560606060606,0.0151515151515,6.65286302935335
440,12,1151,0.42907488949,0.999999998521,0.610946744658,21,4,11,0,4.47697654214,5,1,0,0,0,0,0,13800,32000,23400,0,0,0,0,1,0,0,0,0.638233293001,0.240013292129,0.0400035803104,0.040178134545,0.0415717000153,0.421610235003,0.124717197485,0.0434404865334,0.0147697654214,0.746268656716,0.253731343284,0.313941558442,0.0333333333333,1,-0.24681372549,-0.5,-0.05,0.533333333333,-0.0333333333333,0.0333333333333,0.0333333333333,8.29404964010203
142,13,1038,0.3857715427,0.999999998415,0.503961964336,30,9,17,0,4.46724470135,9,0,0,0,0,1,0,1100,14700,4220,0,1,0,0,0,0,0,0,0.0222484081387,0.0222240297424,0.0222300773758,0.0222231451628,0.91107433958,0.479059627587,0.135520814802,0.0394990366089,0.014450867052,0.732142857143,0.267857142857,0.347797223102,0.0625,1,-0.279259259259,-0.8,-0.1,0.5,0,0,0,7.90100705199242
596,10,153,0.754966882417,0.999999989011,0.857142847724,5,2,0,2,4.57516339869,5,0,1,0,0,0,0,4600,4600,4600,0,0,1,0,0,0,0,0,0.0400020397725,0.0412819450422,0.0400862673677,0.838629686486,0.0400000613315,0.373333333333,-0.01,0.0196078431373,0.0261437908497,0.428571428571,0.571428571429,0.366666666667,0.1,0.5,-0.275,-0.4,-0.166666666667,0,0,0.5,0,7.3132203870903
608,9,229,0.526785711934,0.999999992958,0.59859154508,7,4,1,0,4.59825327511,8,0,0,0,0,1,0,1300,1500,1400,0,0,0,0,1,0,0,0,0.0261065458883,0.0250080496361,0.240407497681,0.0255041810118,0.682973725783,0.426477272727,0.146818181818,0.0393013100437,0.00436681222707,0.9,0.1,0.340151515152,0.1,0.6,-0.125,-0.125,-0.125,0,0,0.5,0,7.00306545878646
546,9,421,0.553956833204,0.999999995833,0.716666663681,6,4,0,1,4.66270783848,10,0,0,0,1,0,0,1900,24500,13200,0,0,0,1,0,0,0,0,0.333238851888,0.0200328062449,0.280738574504,0.138800440991,0.227189326372,0.521772186147,0.126496212121,0.0688836104513,0.0190023752969,0.783783783784,0.216216216216,0.31408045977,0.0333333333333,0.85,-0.3828125,-1,-0.1,0,0,0.5,0,8.64822145382264
325,9,373,0.52588555715,0.999999995455,0.649999997045,19,3,15,0,4.36997319035,9,0,0,0,0,0,0,1300,1300,1300,1,0,0,0,0,0,0,0,0.0222223597473,0.388440093534,0.0222223042128,0.544892901168,0.0222223413373,0.54870973044,0.284701676529,0.0482573726542,0.0160857908847,0.75,0.25,0.537037037037,0.1,1,-0.285737179487,-0.75,-0.0769230769231,0,0,0.5,0,7.54960916515453
112,10,300,0.611510789167,0.999999994012,0.760479037362,4,1,2,0,4.68666666667,9,0,0,0,0,0,1,7100,7100,7100,0,0,0,1,0,0,0,0,0.0225458615793,0.022226821893,0.455342889846,0.0222263822628,0.477658044419,0.39673046252,0.0507575757576,0.0266666666667,0.02,0.571428571429,0.428571428571,0.275757575758,0.0333333333333,0.5,-0.206944444444,-0.3,-0.125,1,0,0.5,0,6.63856778916652
367,10,394,0.584905658801,0.999999996063,0.68897637524,18,3,13,0,4.82741116751,7,0,1,0,0,0,0,519,10700,4306.33333333,1,0,0,0,0,0,0,0,0.155785108566,0.562598799066,0.028667262224,0.224370819489,0.0285780106545,0.476754385965,0.310964912281,0.0304568527919,0.00507614213198,0.857142857143,0.142857142857,0.486111111111,0.1,1,-0.1625,-0.2,-0.125,0.4,0.1,0.1,0.1,7.90100705199242
162,11,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.524827550185,0.150884126028,0.0250015156715,0.274285713652,0.0250010944638,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.6,9.15904707758863
25,10,245,0.618834077942,0.999999993939,0.660606056602,38,3,20,0,5.37551020408,8,0,0,0,0,0,0,1600,1600,1600,0,0,0,0,0,0,1,1,0.0252094432316,0.0250093316846,0.0250003938076,0.764064877504,0.160715953772,0.622232142857,0.0789583333333,0.0367346938776,0.0122448979592,0.75,0.25,0.390740740741,0.2,0.5,-0.645833333333,-1,-0.3125,1,0,0.5,0,9.28730141311231
135,12,492,0.50819672027,0.999999996711,0.690789471412,12,5,1,1,4.95731707317,10,0,0,0,0,1,0,857,2200,1289.25,0,1,0,0,0,0,0,0,0.0201156270588,0.10914428182,0.0602411012394,0.0200012709068,0.790497718975,0.362677265263,0.14032411554,0.0569105691057,0.00813008130081,0.875,0.125,0.326912878788,0.05,0.6,-0.20119047619,-0.333333333333,-0.0714285714286,0,0,0.5,0,8.1886891244442
372,10,764,0.457559681091,0.999999997849,0.608602149229,11,2,1,0,4.94240837696,4,0,0,0,0,1,0,5700,5700,5700,0,0,1,0,0,0,0,0,0.307842736545,0.0500030313263,0.0500341395344,0.0500044562918,0.542115636302,0.399927113703,0.0554664723032,0.0196335078534,0.0157068062827,0.555555555556,0.444444444444,0.327619047619,0.1,0.5,-0.230257936508,-0.5,-0.05,0,0,0.5,0,8.85366542803745
485,11,409,0.55189873278,0.999999996466,0.618374556119,29,4,24,1,5.33496332518,5,0,0,0,0,0,0,3500,18200,11866.6666667,0,1,0,0,0,0,0,0,0.0400002495056,0.0400207163961,0.040000098948,0.839924771577,0.0400541635729,0.430800653595,0.196568627451,0.0537897310513,0.0171149144254,0.758620689655,0.241379310345,0.364015151515,0.2,1,-0.167857142857,-0.4,-0.05,0.625,0.425,0.125,0.425,8.29404964010203
548,12,97,0.783505146562,0.999999982456,0.807017529701,6,4,0,0,4.70103092784,9,0,0,0,0,0,0,1200,1200,1200,0,1,0,0,0,0,0,0,0.0225251085024,0.588044417841,0.0222235462083,0.344896053966,0.022310873482,0.63375,0.26875,0.0721649484536,0.020618556701,0.777777777778,0.222222222222,0.471428571429,0.25,0.8,-0.30625,-0.3125,-0.3,0.5,0.25,0,0.25,8.13153071060425
382,8,399,0.510256408948,0.999999995215,0.708133967904,4,3,0,0,4.34335839599,9,0,1,0,0,0,0,3000,3000,3000,0,0,0,0,0,0,1,1,0.0230441158525,0.16311449855,0.346363899031,0.444359993547,0.0231174930185,0.42380952381,0.123529411765,0.0350877192982,0.015037593985,0.7,0.3,0.389285714286,0.1,0.6,-0.208333333333,-0.3,-0.05,0,0,0.5,0,7.17011954344963
393,11,365,0.696165189687,0.999999995745,0.812765953988,5,4,0,21,4.58630136986,5,0,1,0,0,0,0,992,22800,11896,0,0,1,0,0,0,0,0,0.0400020505655,0.0412697190313,0.0400862924325,0.838641873927,0.0400000640438,0.485571428571,0.0169615800866,0.0438356164384,0.0465753424658,0.484848484848,0.515151515152,0.400293560606,0.05,1,-0.282941176471,-0.6,-0.1,0.5,0.136363636364,0,0.136363636364,8.64822145382264
345,8,618,0.478119934395,0.999999996678,0.774086376166,4,3,1,0,4.25080906149,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.315771768248,0.456279799773,0.0285759374973,0.0285748162596,0.170797678222,0.435109494415,0.164812610229,0.0501618122977,0.0161812297735,0.756097560976,0.243902439024,0.422926267281,0.1,1,-0.343333333333,-0.5,-0.166666666667,0.833333333333,-0.5,0.333333333333,0.5,7.09007683577609
20,10,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0285992948461,0.0303736847293,0.0285741378305,0.883874267274,0.0285786153204,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,0.5,0.5,8.3187422526924
617,10,391,0.531088081526,0.999999995556,0.671111108128,6,2,0,0,4.41432225064,10,0,0,0,0,1,0,1400,1400,1400,0,0,1,0,0,0,0,0,0.0201223186071,0.020089965446,0.378978402305,0.120029112302,0.46078020134,0.514069264069,0.220363636364,0.0664961636829,0.0127877237852,0.838709677419,0.161290322581,0.332604895105,0.1,0.9,-0.195,-0.25,-0.15,0.7,0.35,0.2,0.35,8.24275634571448
221,9,441,0.544622424383,0.99999999631,0.697416971596,7,3,1,1,4.98185941043,7,0,0,0,0,0,1,1100,1700,1300,0,0,0,0,0,0,1,1,0.0285719176256,0.0285716705638,0.74266938668,0.0285716121111,0.171615413019,0.126721763085,0.00581955922865,0.00680272108844,0.015873015873,0.3,0.7,0.245454545455,0.1,0.5,-0.115476190476,-0.2,-0.05,0,-0.025,0.5,0.025,7.09007683577609
387,11,833,0.486956521134,0.999999997899,0.663865544824,23,3,15,0,4.43097238896,10,0,0,1,0,0,0,4800,16200,10500,0,1,0,0,0,0,0,0,0.320626755619,0.119482146116,0.0200006567875,0.519889688327,0.0200007531508,0.552581349206,0.289586309524,0.0672268907563,0.0144057623049,0.823529411765,0.176470588235,0.464464285714,0.1,1,-0.28998015873,-0.5,-0.0714285714286,0.35,0.25,0.15,0.25,7.43838353004431
527,10,178,0.715909086841,0.99999999115,0.849557514606,7,0,1,1,4.51123595506,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.151213835981,0.0253586383078,0.0250048965587,0.773419082356,0.0250035467963,0.464319667261,0.219949494949,0.0730337078652,0.0168539325843,0.8125,0.1875,0.425233100233,0.0333333333333,1,-0.418518518519,-1,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.3456363608286
498,8,104,0.697916659397,0.999999984848,0.712121201331,5,2,1,0,4.82692307692,6,0,0,1,0,0,0,7200,7200,7200,0,0,1,0,0,0,0,0,0.866183931623,0.0333365333677,0.033439930176,0.033335161587,0.0337044432463,0.55625,-0.075,0.0192307692308,0.0288461538462,0.4,0.6,0.3,0.1,0.5,-0.4,-1,-0.1,0,0,0.5,0,7.60090245954208
104,11,1259,0.40557768892,0.999999998605,0.601115759273,14,12,2,0,4.46465448769,4,0,0,0,1,0,0,1900,13000,4700,0,0,0,0,1,0,0,0,0.799717310636,0.0500062114681,0.0501393337522,0.0501366028892,0.0500005412546,0.49474118556,0.112921407501,0.0619539316918,0.0135027799841,0.821052631579,0.178947368421,0.281935286935,0.0333333333333,1,-0.424754901961,-1,-0.1,0.3,0.2,0.2,0.2,7.54960916515453
76,6,724,0.518156423857,0.999999997619,0.721428569711,8,1,0,1,4.57872928177,7,1,0,0,0,0,0,13900,13900,13900,0,0,0,0,1,0,0,0,0.0291477711477,0.0285842092158,0.286762297087,0.0286829531205,0.626822769429,0.505177226814,0.2143815427,0.0593922651934,0.00690607734807,0.895833333333,0.104166666667,0.326127554616,0.05,1,-0.2725,-0.6,-0.05,0.25,0.1,0.25,0.1,6.34035930372775
134,12,188,0.706521735291,0.999999990566,0.905660368815,1,1,1,0,4.41489361702,6,0,1,0,0,0,0,485,485,485,0,0,1,0,0,0,0,0,0.033334480954,0.0455041992898,0.0333339766275,0.854493230211,0.0333341129174,0.341258741259,0,0.0106382978723,0.031914893617,0.25,0.75,0.55,0.1,1,-0.250793650794,-0.5,-0.0714285714286,0,0,0.5,0,7.00306545878646
212,8,771,0.454425362676,0.999999997788,0.615044246427,5,5,2,1,4.27367055772,6,0,0,0,0,1,0,740,3300,1832.8,0,1,0,0,0,0,0,0,0.0333421158512,0.0333442322675,0.152033590882,0.196141919134,0.585138141864,0.42610107284,0.137511920447,0.0440985732815,0.0194552529183,0.69387755102,0.30612244898,0.392825311943,0.136363636364,0.8,-0.237182539683,-0.8,-0.05,0,0,0.5,0,8.24275634571448
429,14,1367,0.370728082934,0.999999998767,0.535141799587,17,8,9,0,4.57571324067,8,0,1,0,0,0,0,3400,18200,11166.6666667,0,1,0,0,0,0,0,0,0.0257205775811,0.223513958028,0.0250091777716,0.700478842316,0.025277444303,0.413655762477,0.187997222903,0.0482809070958,0.0117044623263,0.80487804878,0.19512195122,0.375434212252,0.1,1,-0.215476190476,-0.714285714286,-0.05,0,0,0.5,0,7.43838353004431
531,13,577,0.53451327339,0.999999996951,0.737804875799,10,6,1,0,4.47140381282,7,0,0,1,0,0,0,1600,1600,1600,0,0,0,0,1,0,0,0,0.603030910799,0.311243571797,0.0285753730152,0.0285757289286,0.0285744154604,0.331934137291,0.143710059781,0.0346620450607,0.00693240901213,0.833333333333,0.166666666667,0.334112554113,0.0333333333333,1,-0.161607142857,-0.4,-0.025,0,0,0.5,0,7.78322401633604
280,9,884,0.427758816351,0.999999997886,0.636363635018,1,1,4,0,4.15837104072,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0400023945912,0.83988858401,0.0400017265126,0.0401060488189,0.0400012460674,0.457415700519,0.147813106434,0.0576923076923,0.0226244343891,0.718309859155,0.281690140845,0.364733469145,0.1,1,-0.237916666667,-0.5,-0.1,0,0,0.5,0,7.43838353004431
696,9,226,0.600917428436,0.999999992424,0.712121206726,7,4,1,0,4.43362831858,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0250777177228,0.0250125167215,0.0250382152471,0.0250291106185,0.89984243969,0.496111111111,0.0233333333333,0.0221238938053,0.00884955752212,0.714285714286,0.285714285714,0.31,0.1,0.5,-0.6,-1,-0.2,0.0666666666667,0,0.433333333333,0,7.54960916515453
528,11,506,0.486921528195,0.999999996764,0.624595467234,9,4,1,1,4.93280632411,10,0,0,0,0,1,0,2000,2200,2100,1,0,0,0,0,0,0,0,0.0200196833416,0.0200016006998,0.120586290236,0.0200009258551,0.819391499868,0.457750582751,-0.0149184149184,0.0217391304348,0.0197628458498,0.52380952381,0.47619047619,0.326859504132,0.1,0.85,-0.338333333333,-1,-0.05,0,0,0.5,0,6.38687931936265
300,10,208,0.62376237315,0.99999999115,0.796460169943,3,3,4,0,4.25961538462,8,0,0,0,1,0,0,1200,1200,1200,0,0,0,0,1,0,0,0,0.373565461911,0.0250046013821,0.0250679308149,0.288087295717,0.288274710176,0.634595959596,0.139069264069,0.0336538461538,0.0144230769231,0.7,0.3,0.386734693878,0.214285714286,0.5,-0.297222222222,-0.5,-0.1,0.4,0,0.1,0,7.37775890822787
461,7,145,0.671328666634,0.999999988235,0.847058813564,4,3,0,1,4.54482758621,6,0,0,0,0,0,0,143100,143100,143100,0,0,0,0,1,0,0,0,0.0335590508945,0.0338269714437,0.0333350268585,0.534544404247,0.364734546557,0.552367424242,0.305397727273,0.0965517241379,0.00689655172414,0.933333333333,0.0666666666667,0.427597402597,0.1,1,-1,-1,-1,1,1,0.5,1,8.1886891244442
92,9,0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.154192364319,0.0200097307257,0.13018422648,0.53788839872,0.157725279756,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0.5,1,8.3187422526924
171,12,145,0.722222217207,0.999999987179,0.846153835306,2,2,0,2,4.24137931034,10,0,0,0,0,0,0,2500,2500,2500,1,0,0,0,0,0,0,0,0.0200212495254,0.389268085601,0.0200086332244,0.351193333377,0.219508698272,0.432196969697,-0.134388528139,0.0413793103448,0.0551724137931,0.428571428571,0.571428571429,0.25101010101,0.0333333333333,0.5,-0.4234375,-0.8,-0.1875,0,0,0.5,0,6.77308037565554
233,9,344,0.584795319927,0.999999995215,0.703349278931,9,3,7,0,4.60465116279,7,0,0,0,0,0,0,2400,2400,2400,0,1,0,0,0,0,0,0,0.270029531349,0.195987630285,0.0285763433051,0.4768220434,0.0285844516608,0.460497835498,0.113183785911,0.0494186046512,0.0203488372093,0.708333333333,0.291666666667,0.366768525592,0.136363636364,0.7,-0.285714285714,-0.5,-0.05,0,0,0.5,0,7.60090245954208
549,11,354,0.680981593003,0.999999995781,0.789029532536,5,5,0,21,4.49435028249,6,0,0,0,0,0,0,1800,22800,9333.33333333,1,0,0,0,0,0,0,0,0.199996885214,0.203168454052,0.0333339589723,0.530166891609,0.0333338101531,0.548965517241,0.0643318965517,0.0338983050847,0.0395480225989,0.461538461538,0.538461538462,0.527222222222,0.16,1,-0.320654761905,-0.6,-0.1,0,0,0.5,0,7.54960916515453
541,6,2452,0.334563345496,0.999999999319,0.491144413834,83,21,47,0,4.68474714519,6,0,0,0,1,0,0,309,53100,6645.9,0,1,0,0,0,0,0,0,0.0343572702218,0.0336764136963,0.863586428574,0.0350094589859,0.0333704285222,0.559816840248,0.218349840879,0.060766721044,0.0236541598695,0.719806763285,0.280193236715,0.488489860252,0.0625,1,-0.240969590754,-0.8,-0.05,1,0.5,0.5,0.5,7.69621263934641
261,12,748,0.449931412277,0.999999997934,0.570247932706,18,4,0,15,4.51203208556,7,0,0,0,0,0,0,2900,17100,8033.33333333,0,1,0,0,0,0,0,0,0.0285717799487,0.0285813388638,0.0285716738777,0.88570329652,0.0285719107901,0.465553232079,0.0274836745176,0.0401069518717,0.0280748663102,0.588235294118,0.411764705882,0.352106782107,0.1,1,-0.397222222222,-0.7,-0.166666666667,0,0,0.5,0,8.80986280537906
709,10,161,0.763157889716,0.999999989474,0.915789464044,7,1,0,1,4.68944099379,8,0,0,0,0,0,1,3000,3000,3000,0,1,0,0,0,0,0,0,0.2643913369,0.0250801848134,0.185348243949,0.500168744176,0.0250114901619,0.642361111111,0.0979166666667,0.0372670807453,0.0248447204969,0.6,0.4,0.413888888889,0.25,0.5,-0.327083333333,-0.666666666667,-0.05,1,0.5,0.5,0.5,7.9373746961633
108,15,782,0.442455242401,0.999999997664,0.644859811577,12,1,1,0,4.5537084399,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.799999858823,0.0500000747522,0.0500000335136,0.0500000138317,0.050000019079,0.513800771178,0.21870934166,0.0511508951407,0.0127877237852,0.8,0.2,0.417767857143,0.05,1,-0.231944444444,-0.4,-0.1,0.5,0.5,0,0.5,7.90100705199242
716,9,446,0.498876403373,0.999999996269,0.66044775873,7,3,1,0,5.19058295964,6,0,0,0,0,0,1,1100,1100,1100,0,1,0,0,0,0,0,0,0.26999592123,0.0333368410962,0.629487723138,0.0333336371411,0.0338458773943,0.294997732764,0.0617325050836,0.0336322869955,0.0179372197309,0.652173913043,0.347826086957,0.292424242424,0.1,0.7,-0.185616987179,-0.4,-0.125,0.3,0,0.2,0,6.60800062529609
35,11,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0333447427643,0.0333356632075,0.866647632651,0.0333347279071,0.0333372334696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7.90100705199242
555,9,810,0.5046979859,0.999999998182,0.594545453464,30,7,1,21,4.71111111111,9,0,0,1,0,0,0,1800,690400,180450,0,1,0,0,0,0,0,0,0.472337488165,0.219943215411,0.0222324495988,0.263169855112,0.0223169917135,0.42411335578,0.0617957351291,0.0345679012346,0.0148148148148,0.7,0.3,0.394453463203,0.1,0.7,-0.302546296296,-0.5,-0.05,0.5,0.5,0,0.5,7.3132203870903
689,7,938,0.451472191438,0.999999998168,0.633699632539,12,3,17,0,4.46481876333,5,0,0,0,0,1,0,1300,2600,1950,1,0,0,0,0,0,0,0,0.040859760369,0.0400582257158,0.0400449655782,0.0406582019065,0.838378846431,0.433960940125,0.23004314179,0.0501066098081,0.0106609808102,0.824561403509,0.175438596491,0.431574099659,0.05,1,-0.147083333333,-0.2,-0.0333333333333,0,0,0.5,0,7.49554194388426
503,10,260,0.635627527791,0.999999993631,0.770700632034,5,4,0,11,4.31538461538,6,0,0,0,0,0,0,5900,23500,14700,0,0,0,0,1,0,0,0,0.0333336207922,0.553466945383,0.0333334942721,0.346532466161,0.0333334733916,0.444047619048,0.0720072751323,0.0423076923077,0.0307692307692,0.578947368421,0.421052631579,0.384090909091,0.1,0.6,-0.316567460317,-1,-0.05,0.5,0.5,0,0.5,7.17011954344963
62,13,1102,0.424408014185,0.999999998387,0.632258063496,6,6,3,2,4.39110707804,6,0,0,0,0,1,0,750,3300,1870,0,0,0,0,1,0,0,0,0.0351698250546,0.0333368320665,0.0333390302104,0.0333341297812,0.864820182887,0.528985763559,0.108955891669,0.040834845735,0.0117967332123,0.775862068966,0.224137931034,0.280451899952,0.0625,0.75,-0.219688644689,-0.5,-0.05,0.325,0.225,0.175,0.225,7.78322401633604
673,9,606,0.504983387865,0.999999997436,0.630769229152,8,6,1,0,5.10891089109,7,0,0,0,0,0,1,465,6700,2262.5,0,0,1,0,0,0,0,0,0.0285717125962,0.0285717027615,0.88571178651,0.0285716297742,0.0285731683584,0.351308321308,0.0916967291967,0.029702970297,0.0115511551155,0.72,0.28,0.303778860029,0.0625,0.8,-0.263095238095,-0.5,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.7719355558396
668,9,364,0.395705520259,0.999999995935,0.422764225924,14,4,25,0,4.52472527473,9,0,0,0,0,0,0,1800,1800,1800,1,0,0,0,0,0,0,0,0.0223911058778,0.131728067874,0.0222386218967,0.801412376029,0.0222298283224,0.433854166667,0.0608901515152,0.0274725274725,0.00549450549451,0.833333333333,0.166666666667,0.152424242424,0.1,0.333333333333,-0.275,-0.3,-0.25,0,0,0.5,0,6.80128303447162
50,15,1887,0.404324324106,0.999999999015,0.646305418082,29,7,2,0,4.46369899311,10,0,0,1,0,0,0,811,811,811,0,0,1,0,0,0,0,0,0.919933860771,0.0200019199947,0.0200007548643,0.0200118037189,0.0200516606513,0.498579506724,0.170143923902,0.0503444621092,0.0196078431373,0.719696969697,0.280303030303,0.438431305537,0.0333333333333,1,-0.305571643072,-1,-0.0714285714286,0.2125,0,0.2875,0,7.49554194388426
693,8,384,0.558510636812,0.999999995455,0.740909087541,10,8,1,0,4.953125,7,0,0,0,0,0,1,596,7900,2186.14285714,0,0,0,1,0,0,0,0,0.0285724333126,0.028572486129,0.885710157802,0.0285721035889,0.0285728191675,0.403019829633,0.120303030303,0.0520833333333,0.015625,0.769230769231,0.230769230769,0.33196969697,0.05,1,-0.375,-0.5,-0.05,0,0,0.5,0,7.00306545878646
196,14,338,0.545454543802,0.999999995146,0.674757278278,7,3,1,0,4.89349112426,6,0,1,0,0,0,0,8900,20700,14800,0,0,0,1,0,0,0,0,0.0333368128082,0.297761622055,0.601574478933,0.033993533242,0.0333335529615,0.444841269841,0.132936507937,0.0295857988166,0.0207100591716,0.588235294118,0.411764705882,0.466666666667,0.1,0.8,-0.267857142857,-0.5,-0.125,0,0,0.5,0,7.43838353004431
59,12,809,0.486624203202,0.999999997959,0.661224488446,12,1,4,0,4.89493201483,7,0,0,0,0,0,1,2000,2000,2000,1,0,0,0,0,0,0,0,0.0285768569471,0.0285767607982,0.443247516312,0.0285746380453,0.471024227897,0.400573300573,-0.095864045864,0.0148331273177,0.0160692212608,0.48,0.52,0.27178030303,0.1,0.8,-0.390384615385,-0.7,-0.075,0.8,-0.6,0.3,0.6,6.48920493132532
620,7,567,0.371225576605,0.999999997619,0.409523808549,3,2,34,0,5.05467372134,10,0,1,0,0,0,0,1600,1600,1600,0,0,0,0,0,0,1,1,0.0202655572079,0.0202699569806,0.0200517203205,0.919412124908,0.0200006405827,0.399143610013,0.0343544137022,0.021164021164,0.00881834215168,0.705882352941,0.294117647059,0.176957070707,0.0333333333333,0.6,-0.246666666667,-0.4,-0.125,0,0,0.5,0,7.74066440191724
196,12,757,0.469879517443,0.999999997512,0.721393033031,14,10,5,1,4.42404227213,10,0,0,0,0,1,0,1100,2200,1633.33333333,0,0,0,1,0,0,0,0,0.0200121566645,0.120019185184,0.0200030361289,0.0200001347028,0.81996548732,0.383794642857,0.0652157738095,0.0369881109643,0.0184940554822,0.666666666667,0.333333333333,0.281717687075,0.0625,0.5,-0.239030612245,-0.5,-0.05,0.45,-0.2,0.05,0.2,7.24422751560335
441,9,579,0.526223775304,0.999999997207,0.701117316477,17,5,1,0,4.9896373057,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.919999635388,0.0200001189944,0.0200001913898,0.0200000199236,0.0200000343047,0.42307969808,0.21968031968,0.0483592400691,0.0103626943005,0.823529411765,0.176470588235,0.322054730983,0.0333333333333,1,-0.220833333333,-0.5,-0.125,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333,7.09007683577609
344,5,3139,0.322753090437,0.999999999463,0.470461868705,27,21,37,0,4.50971647021,7,0,0,0,0,1,0,839,3500,2509.75,0,0,1,0,0,0,0,0,0.0286058247508,0.0285724430137,0.0285785182439,0.0285716973289,0.885671516663,0.396370330432,0.126144503311,0.0455559095253,0.0143357757248,0.760638297872,0.239361702128,0.336813565223,0.0625,1,-0.223963844797,-0.6,-0.05,0,0,0.5,0,8.64822145382264
689,10,344,0.646687695121,0.999999995595,0.72246695717,18,4,1,0,4.93604651163,5,0,0,0,0,0,0,7500,7500,7500,1,0,0,0,0,0,0,0,0.0416123987229,0.0403048470869,0.0402649604824,0.837815892448,0.0400019012594,0.435606060606,-0.00104895104895,0.0232558139535,0.00872093023256,0.727272727273,0.272727272727,0.204545454545,0.0333333333333,0.5,-0.55,-1,-0.25,0,0,0.5,0,10.0732303271232
155,11,703,0.473304472621,0.999999997658,0.629976579321,11,0,2,0,4.67852062589,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0333419303215,0.033342737462,0.710735996856,0.189241439373,0.0333378959877,0.410690439504,0.0842321520288,0.0398293029872,0.0128022759602,0.756756756757,0.243243243243,0.321834415584,0.1,0.7,-0.276851851852,-0.6,-0.125,0,0,0.5,0,7.24422751560335
